Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1610612737,0021900807,"FEB 12, 2020",ATL @ CLE,L,15,41,0.268,240,36,84,0.429,13,34,0.382,20,25,0.8,9,29,38,24,11,5,17,26,105
1610612737,0021900795,"FEB 10, 2020",ATL @ ORL,L,15,40,0.273,240,47,88,0.534,16,37,0.432,16,17,0.941,4,27,31,33,5,5,12,18,126
1610612737,0021900787,"FEB 09, 2020",ATL vs. NYK,W,15,39,0.278,290,49,108,0.454,14,40,0.35,28,31,0.903,11,39,50,29,9,8,14,24,140
1610612737,0021900771,"FEB 07, 2020",ATL @ BOS,L,14,39,0.264,240,35,86,0.407,13,39,0.333,24,26,0.923,12,34,46,21,7,8,14,21,107
1610612737,0021900759,"FEB 05, 2020",ATL @ MIN,W,14,38,0.269,240,43,82,0.524,13,32,0.406,28,30,0.933,7,37,44,23,7,4,19,22,127
1610612737,0021900745,"FEB 03, 2020",ATL vs. BOS,L,13,38,0.255,240,42,84,0.5,12,30,0.4,19,21,0.905,6,26,32,22,9,6,17,19,115
1610612737,0021900733,"FEB 01, 2020",ATL @ DAL,L,13,37,0.26,240,37,91,0.407,10,33,0.303,16,21,0.762,10,40,50,19,6,4,11,15,100
1610612737,0021900716,"JAN 30, 2020",ATL vs. PHI,W,13,36,0.265,240,42,87,0.483,11,35,0.314,32,37,0.865,10,38,48,29,5,4,16,29,127
1610612737,0021900703,"JAN 28, 2020",ATL @ TOR,L,12,36,0.25,240,41,92,0.446,12,47,0.255,20,25,0.8,10,34,44,28,10,2,18,23,114
1610612737,0021900687,"JAN 26, 2020",ATL vs. WAS,W,12,35,0.255,240,54,93,0.581,15,35,0.429,29,34,0.853,12,36,48,30,7,3,14,35,152
1610612737,0021900677,"JAN 24, 2020",ATL @ OKC,L,11,35,0.239,240,42,92,0.457,11,36,0.306,16,20,0.8,10,27,37,24,6,7,11,27,111
1610612737,0021900656,"JAN 22, 2020",ATL vs. LAC,W,11,34,0.244,240,36,102,0.353,11,35,0.314,19,23,0.826,23,40,63,21,8,3,15,31,102
1610612737,0021900640,"JAN 20, 2020",ATL vs. TOR,L,10,34,0.227,240,41,83,0.494,12,33,0.364,23,33,0.697,9,41,50,26,9,8,23,34,117
1610612737,0021900629,"JAN 18, 2020",ATL vs. DET,L,10,33,0.233,240,40,93,0.43,10,34,0.294,13,15,0.867,10,22,32,18,9,6,19,20,103
1610612737,0021900624,"JAN 17, 2020",ATL @ SAS,W,10,32,0.238,240,41,82,0.5,19,40,0.475,20,27,0.741,8,35,43,21,10,6,19,18,121
1610612737,0021900598,"JAN 14, 2020",ATL vs. PHX,W,9,32,0.22,240,46,93,0.495,14,31,0.452,17,20,0.85,12,34,46,25,3,10,15,25,123
1610612737,0021900586,"JAN 12, 2020",ATL @ BKN,L,8,32,0.2,240,32,97,0.33,12,48,0.25,10,11,0.909,4,29,33,23,16,4,12,23,86
1610612737,0021900567,"JAN 10, 2020",ATL @ WAS,L,8,31,0.205,240,41,89,0.461,7,29,0.241,12,24,0.5,9,47,56,19,5,9,18,26,101
1610612737,0021900558,"JAN 08, 2020",ATL vs. HOU,L,8,30,0.211,240,39,106,0.368,13,44,0.295,24,27,0.889,16,38,54,20,6,8,11,29,115
1610612737,0021900543,"JAN 06, 2020",ATL vs. DEN,L,8,29,0.216,240,35,77,0.455,18,39,0.462,27,32,0.844,4,30,34,24,3,5,10,22,115
1610612737,0021900526,"JAN 04, 2020",ATL vs. IND,W,8,28,0.222,240,42,82,0.512,10,32,0.313,22,24,0.917,4,36,40,22,8,4,13,28,116
1610612737,0021900517,"JAN 03, 2020",ATL @ BOS,L,7,28,0.2,240,39,93,0.419,16,45,0.356,12,15,0.8,6,36,42,26,6,5,14,24,106
1610612737,0021900491,"DEC 30, 2019",ATL @ ORL,W,7,27,0.206,240,39,81,0.481,9,29,0.31,14,17,0.824,11,41,52,21,8,4,20,20,101
1610612737,0021900477,"DEC 28, 2019",ATL @ CHI,L,6,27,0.182,240,32,86,0.372,9,34,0.265,8,11,0.727,9,30,39,24,8,5,19,16,81
1610612737,0021900469,"DEC 27, 2019",ATL vs. MIL,L,6,26,0.188,240,33,91,0.363,12,41,0.293,8,14,0.571,8,38,46,20,10,8,18,18,86
1610612737,0021900444,"DEC 23, 2019",ATL @ CLE,L,6,25,0.194,240,45,95,0.474,15,42,0.357,13,17,0.765,5,32,37,23,11,7,16,20,118
1610612737,0021900431,"DEC 21, 2019",ATL @ BKN,L,6,24,0.2,240,39,105,0.371,11,48,0.229,23,27,0.852,14,38,52,17,7,5,10,22,112
1610612737,0021900416,"DEC 19, 2019",ATL vs. UTA,L,6,23,0.207,240,39,90,0.433,11,29,0.379,17,19,0.895,6,34,40,24,8,1,16,27,106
1610612737,0021900403,"DEC 17, 2019",ATL @ NYK,L,6,22,0.214,240,45,99,0.455,15,43,0.349,15,20,0.75,9,27,36,20,7,3,10,21,120
1610612737,0021900390,"DEC 15, 2019",ATL vs. LAL,L,6,21,0.222,240,31,86,0.36,12,42,0.286,22,25,0.88,8,34,42,18,8,5,19,27,96
1610612737,0021900373,"DEC 13, 2019",ATL vs. IND,L,6,20,0.231,240,39,94,0.415,6,28,0.214,16,23,0.696,12,38,50,24,6,4,15,20,100
1610612737,0021900361,"DEC 11, 2019",ATL @ CHI,L,6,19,0.24,240,35,83,0.422,13,38,0.342,19,26,0.731,10,31,41,26,7,5,23,20,102
1610612737,0021900354,"DEC 10, 2019",ATL @ MIA,L,6,18,0.25,265,45,95,0.474,20,54,0.37,11,18,0.611,4,33,37,30,4,6,11,23,121
1610612737,0021900336,"DEC 08, 2019",ATL @ CHA,W,6,17,0.261,240,44,91,0.484,18,45,0.4,16,17,0.941,11,37,48,28,8,8,13,24,122
1610612737,0021900309,"DEC 04, 2019",ATL vs. BKN,L,5,17,0.227,240,48,90,0.533,9,26,0.346,13,21,0.619,9,26,35,24,8,9,16,19,118
1610612737,0021900295,"DEC 02, 2019",ATL vs. GSW,W,5,16,0.238,240,41,89,0.461,8,29,0.276,14,15,0.933,11,27,38,21,13,4,14,12,104
1610612737,0021900282,"NOV 30, 2019",ATL @ HOU,L,4,16,0.2,240,38,89,0.427,15,46,0.326,20,25,0.8,8,21,29,26,5,2,13,23,111
1610612737,0021900272,"NOV 29, 2019",ATL @ IND,L,4,15,0.211,265,39,90,0.433,9,32,0.281,17,18,0.944,10,38,48,14,10,3,24,27,104
1610612737,0021900261,"NOV 27, 2019",ATL @ MIL,L,4,14,0.222,240,38,94,0.404,11,34,0.324,15,22,0.682,14,35,49,22,4,5,17,25,102
1610612737,0021900243,"NOV 25, 2019",ATL vs. MIN,L,4,13,0.235,240,41,94,0.436,10,32,0.313,21,26,0.808,9,33,42,26,6,4,17,25,113
1610612737,0021900228,"NOV 23, 2019",ATL vs. TOR,L,4,12,0.25,240,47,90,0.522,14,34,0.412,8,11,0.727,8,30,38,32,9,7,15,27,116
1610612737,0021900215,"NOV 22, 2019",ATL @ DET,L,4,11,0.267,240,38,88,0.432,10,37,0.27,17,17,1.0,10,24,34,26,12,2,19,18,103
1610612737,0021900204,"NOV 20, 2019",ATL vs. MIL,L,4,10,0.286,240,44,96,0.458,14,31,0.452,25,31,0.806,9,34,43,27,8,2,13,26,127
1610612737,0021900188,"NOV 17, 2019",ATL @ LAL,L,4,9,0.308,240,37,86,0.43,8,28,0.286,19,25,0.76,9,28,37,16,11,2,18,19,101
1610612737,0021900182,"NOV 16, 2019",ATL @ LAC,L,4,8,0.333,240,34,90,0.378,6,24,0.25,27,37,0.73,14,24,38,19,11,10,19,27,101
1610612737,0021900165,"NOV 14, 2019",ATL @ PHX,L,4,7,0.364,240,40,91,0.44,8,31,0.258,24,30,0.8,15,34,49,25,15,5,22,31,112
1610612737,0021900150,"NOV 12, 2019",ATL @ DEN,W,4,6,0.4,240,44,83,0.53,15,34,0.441,22,34,0.647,10,35,45,30,1,5,14,21,125
1610612737,0021900138,"NOV 10, 2019",ATL @ POR,L,3,6,0.333,265,42,104,0.404,11,41,0.268,18,25,0.72,11,37,48,21,11,8,16,26,113
1610612737,0021900119,"NOV 08, 2019",ATL vs. SAC,L,3,5,0.375,240,46,87,0.529,9,28,0.321,8,14,0.571,11,23,34,23,8,6,12,19,109
1610612737,0021900105,"NOV 06, 2019",ATL vs. CHI,L,3,4,0.429,240,30,74,0.405,6,30,0.2,27,35,0.771,6,35,41,18,7,3,24,26,93
1610612737,0021900099,"NOV 05, 2019",ATL vs. SAS,W,3,3,0.5,240,43,90,0.478,11,30,0.367,11,16,0.688,9,39,48,22,9,5,18,20,108
1610612737,0021900066,"OCT 31, 2019",ATL vs. MIA,L,2,3,0.4,240,36,88,0.409,7,34,0.206,18,26,0.692,16,34,50,20,5,5,16,15,97
1610612737,0021900052,"OCT 29, 2019",ATL @ MIA,L,2,2,0.5,240,35,83,0.422,11,39,0.282,16,24,0.667,9,24,33,28,14,7,20,29,97
1610612737,0021900043,"OCT 28, 2019",ATL vs. PHI,L,2,1,0.667,240,36,84,0.429,9,27,0.333,22,32,0.688,8,37,45,23,12,3,21,25,103
1610612737,0021900028,"OCT 26, 2019",ATL vs. ORL,W,2,0,1.0,240,43,84,0.512,9,30,0.3,8,15,0.533,9,43,52,22,5,9,18,26,103
1610612737,0021900014,"OCT 24, 2019",ATL @ DET,W,1,0,1.0,240,44,86,0.512,11,31,0.355,18,21,0.857,8,34,42,27,9,2,13,15,117
1610612738,0021900818,"FEB 13, 2020",BOS vs. LAC,W,38,16,0.704,290,45,103,0.437,18,43,0.419,33,40,0.825,7,44,51,22,9,6,14,28,141
1610612738,0021900806,"FEB 11, 2020",BOS @ HOU,L,37,16,0.698,240,37,85,0.435,11,32,0.344,20,25,0.8,10,38,48,24,11,4,18,26,105
1610612738,0021900786,"FEB 09, 2020",BOS @ OKC,W,37,15,0.712,240,38,84,0.452,16,36,0.444,20,27,0.741,14,39,53,19,6,2,9,24,112
1610612738,0021900771,"FEB 07, 2020",BOS vs. ATL,W,36,15,0.706,240,37,86,0.43,16,37,0.432,22,27,0.815,11,36,47,23,5,8,13,18,112
1610612738,0021900756,"FEB 05, 2020",BOS vs. ORL,W,35,15,0.7,240,46,86,0.535,13,23,0.565,11,16,0.688,6,35,41,23,10,6,12,19,116
1610612738,0021900745,"FEB 03, 2020",BOS @ ATL,W,34,15,0.694,240,48,90,0.533,12,29,0.414,15,17,0.882,11,33,44,21,10,5,15,22,123
1610612738,0021900732,"FEB 01, 2020",BOS vs. PHI,W,33,15,0.688,240,38,80,0.475,8,30,0.267,32,41,0.78,9,33,42,15,9,2,10,20,116
1610612738,0021900717,"JAN 30, 2020",BOS vs. GSW,W,32,15,0.681,240,42,88,0.477,15,35,0.429,20,22,0.909,14,37,51,27,12,4,22,24,119
1610612738,0021900701,"JAN 28, 2020",BOS @ MIA,W,31,15,0.674,240,39,83,0.47,13,36,0.361,18,24,0.75,11,37,48,24,5,8,14,22,109
1610612738,0021900691,"JAN 26, 2020",BOS @ NOP,L,30,15,0.667,240,41,89,0.461,8,33,0.242,18,22,0.818,7,30,37,21,6,5,16,29,108
1610612738,0021900671,"JAN 24, 2020",BOS @ ORL,W,30,14,0.682,240,40,86,0.465,14,35,0.4,15,18,0.833,9,35,44,27,10,7,13,20,109
1610612738,0021900657,"JAN 22, 2020",BOS vs. MEM,W,29,14,0.674,240,45,89,0.506,14,32,0.438,15,20,0.75,9,35,44,32,11,9,9,14,119
1610612738,0021900648,"JAN 20, 2020",BOS vs. LAL,W,28,14,0.667,240,52,93,0.559,16,34,0.471,19,29,0.655,14,34,48,31,10,5,12,26,139
1610612738,0021900628,"JAN 18, 2020",BOS vs. PHX,L,27,14,0.659,240,42,96,0.438,15,42,0.357,20,22,0.909,4,35,39,26,11,6,11,24,119
1610612738,0021900615,"JAN 16, 2020",BOS @ MIL,L,27,13,0.675,240,43,98,0.439,15,49,0.306,22,27,0.815,10,33,43,16,4,7,7,25,123
1610612738,0021900604,"JAN 15, 2020",BOS vs. DET,L,27,12,0.692,240,41,83,0.494,9,28,0.321,12,20,0.6,13,31,44,21,7,2,15,17,103
1610612738,0021900593,"JAN 13, 2020",BOS vs. CHI,W,27,11,0.711,240,39,83,0.47,9,23,0.391,26,29,0.897,10,33,43,28,7,6,12,19,113
1610612738,0021900578,"JAN 11, 2020",BOS vs. NOP,W,26,11,0.703,240,55,100,0.55,14,29,0.483,16,18,0.889,10,43,53,29,14,3,10,23,140
1610612738,0021900564,"JAN 09, 2020",BOS @ PHI,L,25,11,0.694,240,38,88,0.432,14,36,0.389,8,8,1.0,8,30,38,17,8,1,14,16,98
1610612738,0021900554,"JAN 08, 2020",BOS vs. SAS,L,25,10,0.714,240,37,89,0.416,13,38,0.342,27,30,0.9,8,31,39,26,7,2,15,20,114
1610612738,0021900542,"JAN 06, 2020",BOS @ WAS,L,25,9,0.735,240,33,95,0.347,8,37,0.216,20,26,0.769,16,39,55,17,7,8,16,20,94
1610612738,0021900529,"JAN 04, 2020",BOS @ CHI,W,25,8,0.758,240,43,82,0.524,8,19,0.421,17,21,0.81,13,31,44,22,10,5,19,22,111
1610612738,0021900517,"JAN 03, 2020",BOS vs. ATL,W,24,8,0.75,240,41,93,0.441,6,25,0.24,21,29,0.724,12,42,54,23,9,7,12,16,109
1610612738,0021900497,"DEC 31, 2019",BOS @ CHA,W,23,8,0.742,240,44,97,0.454,14,38,0.368,7,10,0.7,15,39,54,25,12,9,10,16,109
1610612738,0021900473,"DEC 28, 2019",BOS vs. TOR,L,22,8,0.733,240,31,78,0.397,7,32,0.219,28,36,0.778,7,24,31,18,11,4,14,17,97
1610612738,0021900466,"DEC 27, 2019",BOS vs. CLE,W,22,7,0.759,240,49,95,0.516,14,40,0.35,17,19,0.895,12,31,43,28,4,10,11,23,129
1610612738,0021900455,"DEC 25, 2019",BOS @ TOR,W,21,7,0.75,240,46,92,0.5,14,33,0.424,12,14,0.857,13,32,45,26,7,3,19,22,118
1610612738,0021900440,"DEC 22, 2019",BOS vs. CHA,W,20,7,0.741,240,46,88,0.523,14,32,0.438,13,16,0.813,10,47,57,25,2,9,11,24,119
1610612738,0021900422,"DEC 20, 2019",BOS vs. DET,W,19,7,0.731,240,45,86,0.523,9,27,0.333,15,21,0.714,13,38,51,24,13,9,20,19,114
1610612738,0021900413,"DEC 18, 2019",BOS @ DAL,W,18,7,0.72,240,35,86,0.407,12,38,0.316,27,30,0.9,14,40,54,13,3,4,15,21,109
1610612738,0021900367,"DEC 12, 2019",BOS vs. PHI,L,17,7,0.708,240,42,91,0.462,11,31,0.355,14,17,0.824,9,24,33,24,4,7,6,25,109
1610612738,0021900357,"DEC 11, 2019",BOS @ IND,L,17,6,0.739,240,43,87,0.494,14,36,0.389,17,22,0.773,8,36,44,25,6,4,15,27,117
1610612738,0021900344,"DEC 09, 2019",BOS vs. CLE,W,17,5,0.773,240,45,78,0.577,15,27,0.556,5,8,0.625,5,34,39,22,8,9,18,19,110
1610612738,0021900323,"DEC 06, 2019",BOS vs. DEN,W,16,5,0.762,240,44,82,0.537,13,35,0.371,7,8,0.875,4,33,37,21,5,5,15,23,108
1610612738,0021900310,"DEC 04, 2019",BOS vs. MIA,W,15,5,0.75,240,35,79,0.443,16,41,0.39,26,32,0.813,10,36,46,21,8,8,10,20,112
1610612738,0021900285,"DEC 01, 2019",BOS @ NYK,W,14,5,0.737,240,41,93,0.441,15,41,0.366,16,22,0.727,16,28,44,25,5,7,13,28,113
1610612738,0021900267,"NOV 29, 2019",BOS @ BKN,L,13,5,0.722,240,41,93,0.441,9,28,0.321,16,21,0.762,16,32,48,16,11,7,19,14,107
1610612738,0021900253,"NOV 27, 2019",BOS vs. BKN,W,13,4,0.765,240,43,97,0.443,13,34,0.382,22,24,0.917,19,36,55,23,10,5,14,17,121
1610612738,0021900244,"NOV 25, 2019",BOS vs. SAC,W,12,4,0.75,240,38,85,0.447,7,30,0.233,20,23,0.87,11,27,38,20,10,4,11,16,103
1610612738,0021900222,"NOV 22, 2019",BOS @ DEN,L,11,4,0.733,240,33,81,0.407,7,27,0.259,19,23,0.826,5,35,40,21,12,6,11,19,92
1610612738,0021900212,"NOV 20, 2019",BOS @ LAC,L,11,3,0.786,265,41,104,0.394,12,45,0.267,10,14,0.714,18,35,53,26,11,2,17,22,104
1610612738,0021900195,"NOV 18, 2019",BOS @ PHX,W,11,2,0.846,240,37,89,0.416,12,41,0.293,13,17,0.765,11,41,52,22,12,5,17,21,99
1610612738,0021900184,"NOV 17, 2019",BOS @ SAC,L,10,2,0.833,240,34,82,0.415,10,30,0.333,21,24,0.875,10,36,46,26,7,3,14,14,99
1610612738,0021900173,"NOV 15, 2019",BOS @ GSW,W,10,1,0.909,240,37,91,0.407,13,33,0.394,18,23,0.783,11,36,47,24,13,5,14,24,105
1610612738,0021900156,"NOV 13, 2019",BOS vs. WAS,W,9,1,0.9,240,49,96,0.51,16,36,0.444,26,29,0.897,10,34,44,32,5,5,11,26,140
1610612738,0021900141,"NOV 11, 2019",BOS vs. DAL,W,8,1,0.889,240,41,86,0.477,15,35,0.429,19,25,0.76,10,36,46,25,4,5,9,27,116
1610612738,0021900127,"NOV 09, 2019",BOS @ SAS,W,7,1,0.875,240,48,94,0.511,14,37,0.378,25,28,0.893,7,36,43,28,11,11,8,25,135
1610612738,0021900112,"NOV 07, 2019",BOS @ CHA,W,6,1,0.857,240,40,93,0.43,10,33,0.303,18,23,0.783,11,41,52,29,13,5,12,19,108
1610612738,0021900098,"NOV 05, 2019",BOS @ CLE,W,5,1,0.833,240,48,85,0.565,12,30,0.4,11,15,0.733,4,41,45,24,5,12,14,23,119
1610612738,0021900072,"NOV 01, 2019",BOS vs. NYK,W,4,1,0.8,240,33,74,0.446,11,34,0.324,27,29,0.931,3,41,44,21,7,4,14,16,104
1610612738,0021900058,"OCT 30, 2019",BOS vs. MIL,W,3,1,0.75,240,41,92,0.446,17,41,0.415,17,21,0.81,5,40,45,25,4,4,9,20,116
1610612738,0021900029,"OCT 26, 2019",BOS @ NYK,W,2,1,0.667,240,42,93,0.452,15,41,0.366,19,29,0.655,13,33,46,24,14,9,12,26,118
1610612738,0021900017,"OCT 25, 2019",BOS vs. TOR,W,1,1,0.5,240,42,109,0.385,13,38,0.342,15,16,0.938,21,35,56,21,10,8,9,20,112
1610612738,0021900008,"OCT 23, 2019",BOS @ PHI,L,0,1,0.0,240,33,90,0.367,7,26,0.269,20,34,0.588,10,31,41,18,4,2,10,29,93
1610612739,0021900807,"FEB 12, 2020",CLE vs. ATL,W,14,40,0.259,240,48,94,0.511,10,28,0.357,21,25,0.84,17,38,55,25,8,6,17,22,127
1610612739,0021900791,"FEB 09, 2020",CLE vs. LAC,L,13,40,0.245,240,35,95,0.368,7,33,0.212,15,22,0.682,16,29,45,22,9,1,16,17,92
1610612739,0021900760,"FEB 05, 2020",CLE @ OKC,L,13,39,0.25,240,41,89,0.461,15,38,0.395,6,11,0.545,9,36,45,31,4,2,19,24,103
1610612739,0021900742,"FEB 03, 2020",CLE vs. NYK,L,13,38,0.255,265,52,92,0.565,18,35,0.514,12,18,0.667,5,29,34,34,6,3,14,18,134
1610612739,0021900730,"FEB 01, 2020",CLE vs. GSW,L,13,37,0.26,240,41,95,0.432,16,44,0.364,14,14,1.0,13,33,46,26,8,3,15,15,112
1610612739,0021900714,"JAN 30, 2020",CLE vs. TOR,L,13,36,0.265,240,42,90,0.467,13,36,0.361,12,14,0.857,15,37,52,23,7,3,21,21,109
1610612739,0021900700,"JAN 28, 2020",CLE vs. NOP,L,13,35,0.271,240,42,97,0.433,11,34,0.324,16,18,0.889,14,32,46,25,7,2,11,20,111
1610612739,0021900693,"JAN 27, 2020",CLE @ DET,W,13,34,0.277,240,48,96,0.5,9,24,0.375,10,13,0.769,11,34,45,25,9,6,13,21,115
1610612739,0021900682,"JAN 25, 2020",CLE vs. CHI,L,12,34,0.261,240,42,84,0.5,13,30,0.433,9,11,0.818,11,32,43,30,5,1,21,20,106
1610612739,0021900666,"JAN 23, 2020",CLE vs. WAS,L,12,33,0.267,240,44,96,0.458,11,33,0.333,13,17,0.765,10,26,36,24,7,1,8,21,112
1610612739,0021900643,"JAN 20, 2020",CLE vs. NYK,L,12,32,0.273,240,32,94,0.34,11,33,0.333,11,17,0.647,16,37,53,15,5,4,10,14,86
1610612739,0021900631,"JAN 18, 2020",CLE @ CHI,L,12,31,0.279,240,40,73,0.548,15,29,0.517,21,23,0.913,7,29,36,27,5,5,27,18,116
1610612739,0021900622,"JAN 17, 2020",CLE @ MEM,L,12,30,0.286,240,41,92,0.446,9,36,0.25,18,26,0.692,16,34,50,18,6,2,15,19,109
1610612739,0021900603,"JAN 14, 2020",CLE @ LAC,L,12,29,0.293,240,38,91,0.418,14,37,0.378,13,15,0.867,8,32,40,25,5,6,13,21,103
1610612739,0021900597,"JAN 13, 2020",CLE @ LAL,L,12,28,0.3,240,38,85,0.447,7,25,0.28,16,24,0.667,10,30,40,21,4,1,19,22,99
1610612739,0021900582,"JAN 11, 2020",CLE @ DEN,W,12,27,0.308,240,44,89,0.494,12,37,0.324,11,13,0.846,12,43,55,22,5,1,14,19,111
1610612739,0021900563,"JAN 09, 2020",CLE @ DET,W,11,27,0.289,265,48,91,0.527,5,20,0.25,14,20,0.7,10,29,39,24,9,5,14,18,115
1610612739,0021900548,"JAN 07, 2020",CLE vs. DET,L,10,27,0.27,240,42,85,0.494,14,31,0.452,15,16,0.938,11,35,46,29,7,4,16,19,113
1610612739,0021900536,"JAN 05, 2020",CLE vs. MIN,L,10,26,0.278,240,40,84,0.476,8,25,0.32,15,19,0.789,12,32,44,15,6,2,20,13,103
1610612739,0021900527,"JAN 04, 2020",CLE vs. OKC,L,10,25,0.286,240,39,85,0.459,14,30,0.467,14,17,0.824,9,33,42,19,4,0,13,26,106
1610612739,0021900508,"JAN 02, 2020",CLE vs. CHA,L,10,24,0.294,240,41,81,0.506,13,35,0.371,11,14,0.786,7,35,42,26,6,3,14,22,106
1610612739,0021900500,"DEC 31, 2019",CLE @ TOR,L,10,23,0.303,240,37,87,0.425,10,38,0.263,13,16,0.813,8,33,41,21,5,4,14,19,97
1610612739,0021900479,"DEC 28, 2019",CLE @ MIN,W,10,22,0.313,240,32,77,0.416,4,20,0.2,26,36,0.722,14,46,60,13,9,4,28,21,94
1610612739,0021900466,"DEC 27, 2019",CLE @ BOS,L,9,22,0.29,240,44,85,0.518,9,23,0.391,20,29,0.69,6,32,38,22,7,3,11,17,117
1610612739,0021900444,"DEC 23, 2019",CLE vs. ATL,W,9,21,0.3,240,50,96,0.521,11,29,0.379,10,12,0.833,7,36,43,19,8,6,23,16,121
1610612739,0021900420,"DEC 20, 2019",CLE vs. MEM,W,8,21,0.276,240,40,92,0.435,17,37,0.459,17,23,0.739,16,44,60,26,4,10,14,12,114
1610612739,0021900407,"DEC 18, 2019",CLE vs. CHA,W,7,21,0.25,240,40,74,0.541,7,26,0.269,13,17,0.765,10,38,48,25,7,3,23,21,100
1610612739,0021900395,"DEC 16, 2019",CLE @ TOR,L,6,21,0.222,240,44,90,0.489,12,35,0.343,13,17,0.765,9,30,39,30,6,1,10,15,113
1610612739,0021900385,"DEC 14, 2019",CLE @ MIL,L,6,20,0.231,240,41,90,0.456,15,35,0.429,11,15,0.733,12,33,45,27,10,3,18,19,108
1610612739,0021900368,"DEC 12, 2019",CLE @ SAS,W,6,19,0.24,265,44,96,0.458,15,45,0.333,14,20,0.7,11,39,50,22,6,3,18,22,117
1610612739,0021900356,"DEC 11, 2019",CLE vs. HOU,L,5,19,0.208,240,46,89,0.517,13,32,0.406,5,8,0.625,9,27,36,29,8,4,15,15,110
1610612739,0021900344,"DEC 09, 2019",CLE @ BOS,L,5,18,0.217,240,36,91,0.396,7,31,0.226,9,19,0.474,18,27,45,18,8,2,18,11,88
1610612739,0021900332,"DEC 07, 2019",CLE @ PHI,L,5,17,0.227,240,36,96,0.375,9,35,0.257,13,17,0.765,11,24,35,20,4,0,17,17,94
1610612739,0021900321,"DEC 06, 2019",CLE vs. ORL,L,5,16,0.238,240,35,83,0.422,10,34,0.294,7,10,0.7,10,35,45,22,9,7,16,19,87
1610612739,0021900299,"DEC 03, 2019",CLE vs. DET,L,5,15,0.25,240,38,90,0.422,8,27,0.296,10,14,0.714,12,28,40,16,6,6,13,11,94
1610612739,0021900270,"NOV 29, 2019",CLE vs. MIL,L,5,14,0.263,240,44,88,0.5,17,34,0.5,5,10,0.5,8,33,41,32,7,1,14,22,110
1610612739,0021900255,"NOV 27, 2019",CLE vs. ORL,L,5,13,0.278,240,37,81,0.457,11,34,0.324,19,22,0.864,12,37,49,20,5,0,25,15,104
1610612739,0021900240,"NOV 25, 2019",CLE vs. BKN,L,5,12,0.294,240,40,94,0.426,13,32,0.406,13,20,0.65,12,33,45,24,5,4,10,14,106
1610612739,0021900231,"NOV 23, 2019",CLE vs. POR,W,5,11,0.313,240,37,87,0.425,10,31,0.323,26,32,0.813,9,43,52,19,9,2,13,14,110
1610612739,0021900221,"NOV 22, 2019",CLE @ DAL,L,4,11,0.267,240,37,86,0.43,12,29,0.414,15,17,0.882,8,26,34,23,3,3,10,15,101
1610612739,0021900206,"NOV 20, 2019",CLE @ MIA,L,4,10,0.286,240,37,87,0.425,12,38,0.316,14,16,0.875,10,24,34,19,13,2,19,23,100
1610612739,0021900189,"NOV 18, 2019",CLE @ NYK,L,4,9,0.308,240,36,76,0.474,17,36,0.472,16,30,0.533,10,31,41,18,2,1,19,26,105
1610612739,0021900183,"NOV 17, 2019",CLE vs. PHI,L,4,8,0.333,240,34,90,0.378,6,25,0.24,21,24,0.875,11,31,42,14,9,5,14,21,95
1610612739,0021900161,"NOV 14, 2019",CLE vs. MIA,L,4,7,0.364,240,36,85,0.424,8,32,0.25,17,21,0.81,11,30,41,18,14,2,18,16,97
1610612739,0021900147,"NOV 12, 2019",CLE @ PHI,L,4,6,0.4,240,38,86,0.442,5,21,0.238,16,20,0.8,9,36,45,13,10,0,13,13,97
1610612739,0021900136,"NOV 10, 2019",CLE @ NYK,W,4,5,0.444,240,36,82,0.439,8,28,0.286,28,31,0.903,9,36,45,20,11,2,14,19,108
1610612739,0021900118,"NOV 08, 2019",CLE @ WAS,W,3,5,0.375,240,41,90,0.456,6,27,0.222,25,29,0.862,17,31,48,18,10,5,12,17,113
1610612739,0021900098,"NOV 05, 2019",CLE vs. BOS,L,2,5,0.286,240,40,95,0.421,13,33,0.394,20,22,0.909,11,32,43,22,3,6,9,18,113
1610612739,0021900089,"NOV 03, 2019",CLE vs. DAL,L,2,4,0.333,240,39,96,0.406,18,48,0.375,15,22,0.682,12,29,41,24,9,4,9,14,111
1610612739,0021900070,"NOV 01, 2019",CLE @ IND,L,2,3,0.4,240,32,87,0.368,11,32,0.344,20,25,0.8,3,42,45,20,9,1,16,21,95
1610612739,0021900055,"OCT 30, 2019",CLE vs. CHI,W,2,2,0.5,240,41,78,0.526,10,24,0.417,25,31,0.806,10,37,47,25,3,7,17,21,117
1610612739,0021900046,"OCT 28, 2019",CLE @ MIL,L,1,2,0.333,240,45,100,0.45,12,39,0.308,10,12,0.833,10,38,48,19,2,3,11,22,112
1610612739,0021900030,"OCT 26, 2019",CLE vs. IND,W,1,1,0.5,240,40,80,0.5,11,31,0.355,19,29,0.655,12,32,44,23,9,7,18,20,110
1610612739,0021900005,"OCT 23, 2019",CLE @ ORL,L,0,1,0.0,240,33,88,0.375,9,34,0.265,10,15,0.667,10,44,54,20,8,2,16,15,85
